valid_time,mxtpr,mntpr,lsp,tcc,v10,u10,d2m,tp_mm
2018-08-07 06:00:00,1.78909299256e-05,1.5258789056e-06,2.5577544830400003e-05,0.9606237816,-0.3903692638,3.6130541959999998,283.2659488,0.026321410816
2018-08-07 12:00:00,6.6280365519999995e-06,1.6021728399999998e-06,1.4114379904e-06,1.0,1.2330651832,3.1803674280000003,283.0214568,0.0225448609328
2018-08-07 18:00:00,3.2520294e-06,3.81469728e-07,0.0,0.9078820772,2.3849127064,2.575421152,283.47227,0.0053215026192
2018-08-08 00:00:00,0.0,0.0,0.0,0.34944824176,1.701463628,2.5907025320000003,282.5987248,0.0
2018-08-08 06:00:00,1.2207031344e-06,3.7670135399999997e-07,1.6593933072e-06,0.958325196,1.3048065228,3.91687806,283.3719416,0.0032615661688
2018-08-08 12:00:00,2.9802322567200002e-05,5.5122375152e-06,4.959106488e-07,0.378239746,0.60194641304,4.10507692,281.906028,0.04142761214
2018-08-08 18:00:00,1.8825530956e-05,7.6293944e-08,0.0,0.350634766,0.36745788279999997,4.436617428,280.8119724,0.0134468077472
2018-08-09 00:00:00,0.0,0.0,0.0,0.18891235439999998,-0.33753601516,3.303988032,279.7847944,0.0
2018-08-09 06:00:00,0.0,0.0,0.0,0.005949707044,2.6546337920000003,1.7347076528,279.89965359999997,0.0
2018-08-09 12:00:00,2.6931762616000003e-05,6.446838379200001e-06,2.670288024e-07,0.6186547844,2.214731446,3.1307543852000004,280.312272,0.05672454868
2018-08-09 18:00:00,7.7438355264e-06,2.4795531999999997e-07,0.0,0.4342895488,1.4496142596,3.5017175320000002,281.4800696,0.006942749064
2018-08-10 00:00:00,1.5029907092e-05,3.8146972e-08,3.433227544e-07,0.382561034,-0.009938964880000003,3.241370852,281.2124024,0.010375976752
2018-08-10 06:00:00,2.9153823532e-05,3.7097930856e-06,1.25503539264e-05,0.5278161628,0.7764703368000001,2.929919428,281.8270412,0.050773620762399996
2018-08-10 12:00:00,2.2974014372e-05,6.8378447648e-06,6.294250464000001e-07,0.38945679040000003,-1.984241332,3.8714312719999997,280.62205720000003,0.052623748683999994
2018-08-10 18:00:00,6.446838328e-06,0.0,0.0,0.48939697104,-1.3024499552,2.4427972288,280.9525492,0.0075721739239999995
2018-08-11 00:00:00,0.0,0.0,0.0,0.16149536148,0.049307860999999995,0.7621185324399999,281.33764640000004,0.0
2018-08-11 06:00:00,9.5367432e-09,0.0,0.0,0.8660534656,2.8326373439999997,-1.8026782296,282.8315824,0.0
2018-08-11 12:00:00,0.000120067596952,3.56054304552e-05,0.00022705077984,1.0,6.148217144,-4.1247631799999995,287.6256,0.22720336704000002
2018-08-11 18:00:00,0.00063792228496,4.28771974e-05,0.00018535614092,1.0,5.405402232,-0.7946618619200001,289.72983,0.8248901376000001
2018-08-12 00:00:00,3.1933784603200004e-05,9.4175340304e-06,5.7868956795999996e-05,0.9771691868000001,3.894954196,0.9586584564,289.47280720000003,0.058250426556
2018-08-12 06:00:00,8.8071822752e-05,1.6756057928e-05,0.0001600074762,0.9537597687999999,2.9208117779999996,1.1464202912,287.981534,0.16414642368
2018-08-12 12:00:00,6.820678684e-05,1.06143951728e-05,5.3787231372e-05,0.7007104544,0.17272948659999998,-0.34019714360000003,287.7165052,0.130710601232
2018-08-12 18:00:00,3.3178329184e-05,5.3501129408e-06,4.05502316776e-05,0.592249758,-0.09285521199999998,0.06367920072000001,287.3277216,0.05004882798799999
2018-08-13 00:00:00,7.648468032e-06,2.1743774480000002e-06,9.3460083224e-06,0.5146057124,-1.3868853864,1.526962276,286.981376,0.0140571594664
2018-08-13 06:00:00,9.536743104e-07,1.335144048e-07,1.0871887159999999e-06,0.76897095,-2.312580576,2.2624243280000003,286.12260679999997,0.0010681152279999999
2018-08-13 12:00:00,3.0927657988e-05,5.683898932e-06,3.4332275144e-06,0.8948864747999999,-1.677314448,3.2729919308,285.7363268,0.049800872788
